Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
109	2.763395	2.2190487	4.0	-2.1	10.58886	3.5637894	1.3752518	6.998146	-5.116085	440000	3.7252903e-09	1.8448284	-0.0004709916	-0.7609267	0.20492312	0.012800063	0.07775	2.0	12522.688052654266
110	2.9666662	2.0329483	4.0	-1.9	10.907104	3.543695	1.4334754	6.6134853	-3.9789004	444000	1.7229468e-08	1.5703278	0.014047952	-0.57520133	0.1968364	0.027147343	0.09025	2.0	12632.361425638199
111	2.8940535	2.1124644	4.0	-2.2	10.762162	3.475088	1.4925709	6.1137133	-6.38452	448000	-6.519258e-09	1.6655406	0.015942868	-0.617378	0.20190284	0.021042049	0.10175	1.0	12741.56357216835
112	2.639276	2.3096936	4.1	-2.5	10.299742	3.434683	1.5389923	7.5243745	-4.7162595	452000	3.3527613e-08	1.8458892	-0.0025461805	-0.64213794	0.2202276	0.030122763	0.09825	2.0	12851.39692234993
113	3.0091395	2.0045438	4.1	-2.1	10.715054	3.4647593	1.555407	7.0005236	-5.2855644	456000	1.8626451e-09	1.6516747	0.0068575735	-0.71154046	0.21006113	0.020542368	0.10775	1.0	12960.739698648453
114	3.1140494	1.8928444	4.0	-2.1	10.953168	3.6085317	1.3437476	6.834211	-3.4579213	460000	1.9557774e-08	1.5340333	0.009426268	-0.6004973	0.20170853	0.018735677	0.090749994	1.0	13070.993676662445
115	2.9325066	2.070278	4.0	-2.0	10.950413	3.4888136	1.4536841	7.0536222	-4.798794	464000	-5.5879354e-09	1.5282571	-0.0048880028	-0.68585813	0.18743312	0.0045982604	0.0335	79.0	13180.91674375534
116	2.960055	2.0458994	4.0	-2.0	10.977962	3.5336545	1.4022506	6.8315473	-4.582472	468000	1.4901161e-08	1.7662268	0.0065195747	-0.65121424	0.1943636	0.017090652	0.097	1.0	13289.219228506088
117	3.1123962	1.8953142	4.0	-2.0	10.942149	3.649019	1.2771585	8.047236	-3.5891175	472000	9.313226e-09	1.4118629	0.010468721	-0.5254134	0.19943564	0.018176707	0.08400001	1.0	13397.790984630585
118	2.945552	2.0582097	4.0	-2.0	10.7062	3.5702856	1.4012417	5.737913	-4.839254	476000	-1.3969839e-08	1.348949	-0.0028725034	-0.50166553	0.19770643	0.016455078	0.09125	6.0	13506.985602617264
119	2.902162	2.095567	4.0	-2.3	10.762162	3.5222564	1.4647764	9.222578	-2.8144386	480000	-7.450581e-09	1.4810286	-0.0018406641	-0.7051475	0.19940339	0.0052444073	0.050499998	79.0	13616.553463220596
120	2.9855585	2.0241146	4.0	-2.3	10.852861	3.619664	1.4074936	6.6112566	-4.4119062	484000	7.450581e-09	1.3560833	0.003159414	-0.63047886	0.19823505	0.013373773	0.087749995	1.0	13724.720355033875
121	3.1308331	1.8686507	4.0	-1.9	11.080556	3.5685008	1.4367286	6.5632505	-4.5920973	488000	-1.6763806e-08	1.4216237	-0.00066452054	-0.676956	0.1948661	0.01407457	0.073750004	52.0	13835.53044295311
122	2.9885557	2.0094273	4.1	-1.9	10.850136	3.6645167	1.3148892	6.65006	-4.6843424	492000	-1.7695129e-08	1.5434363	-0.006699764	-0.6526476	0.18903992	0.0015617487	0.049000002	79.0	13945.537167549133
123	3.1346257	1.8721439	4.0	-1.9	11.036011	3.5715363	1.4377695	7.0418034	-6.9044557	496000	-3.7252903e-09	1.4787067	0.0024635163	-0.63565326	0.19870833	0.014181884	0.08875	23.0	14054.477756023407
124	2.9560642	2.0536036	4.0	-2.1	10.735849	3.6250844	1.3721044	10.031961	-5.4936724	500000	1.1175871e-08	1.6419047	0.0045768274	-0.7836224	0.20460156	0.016977385	0.092	2.0	14162.243314027786
