Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
105	8.300128	3.9998643	9.5	-5.5	5.106138	8.71473	2.2697768	11.895224	-12.806448	424000	2.0489097e-08	6.3889008	-0.006119489	-1.5178077	0.25758952	0.002438181	0.0425	79.0	6619.3304533958435
106	8.392507	3.8486512	9.5	-5.5	5.157623	8.823992	2.1587062	13.377753	-8.090093	428000	2.2351742e-08	6.79071	-0.005764338	-1.3661187	0.25164053	0.0035196082	0.041500002	79.0	6677.83011674881
107	7.9405856	4.5046334	9.5	-5.5	5.0725193	8.625487	2.4639246	15.97321	-8.06469	432000	-1.4901161e-08	7.246193	-0.007379276	-1.8012019	0.2441224	0.004384149	0.042999998	79.0	6737.4502675533295
108	8.455173	3.7476628	9.5	-5.5	5.1034484	8.516314	2.498223	14.117402	-10.542076	436000	-1.6763806e-08	5.5964594	-0.007320047	-1.668966	0.24164571	0.005042269	0.04575	79.0	6796.565853357315
109	8.144174	4.2331305	9.5	-5.4	5.1139565	8.856408	2.204181	13.924167	-7.670773	440000	1.4901161e-08	7.36538	-0.008568019	-1.8576479	0.23615405	0.002309228	0.050750002	79.0	6855.504698038101
110	8.088875	4.3093266	9.5	-5.5	5.1086955	8.572075	2.5015492	12.988586	-7.777143	444000	-1.8626451e-09	7.165179	-0.007260818	-1.5355525	0.23283154	0.0031951147	0.05525	79.0	6914.588765621185
111	7.989527	4.4432383	9.5	-5.6	5.0983396	8.503931	2.5242376	14.265983	-11.421705	448000	-1.3969839e-09	8.21556	-0.0077039446	-1.8507705	0.22462279	0.007493485	0.0435	79.0	6972.545319318771
112	8.297695	4.0080323	9.5	-5.5	5.1152368	8.623216	2.4241562	14.708322	-7.210433	452000	-5.5879354e-09	6.876314	-0.0073645567	-1.635354	0.24565688	0.0046489397	0.04625	79.0	7032.195326328278
113	8.181099	4.1690826	9.5	-5.5	5.0983396	8.689529	2.3796513	13.078869	-8.56584	456000	1.3038516e-08	6.2814264	-0.007243209	-1.4418659	0.24226859	0.0050272313	0.057	79.0	7091.4147045612335
114	8.366667	3.878661	9.5	-5.6	5.1789885	8.71559	2.2841525	13.655445	-7.532096	460000	-1.8626451e-09	5.691019	-0.007888491	-1.1969169	0.25280368	0.0043851268	0.067	79.0	7150.23020195961
115	8.343742	3.9248269	9.5	-5.5	5.1432257	8.789916	2.1672902	13.214133	-6.809974	464000	1.8626451e-08	5.486197	-0.0060436283	-1.4387813	0.25403535	0.0033245638	0.020750001	79.0	7209.225347280502
116	8.41141	3.8237464	9.5	-5.5	5.116667	8.683542	2.3632562	14.269694	-12.507215	468000	5.5879354e-09	5.977889	-0.008791672	-1.7441614	0.26849058	0.0049062534	0.06425	79.0	7267.80585360527
117	8.17882	4.1779943	9.5	-5.5	5.1181	8.814243	2.2438622	13.788939	-7.745307	472000	-2.6077032e-08	7.0117846	-0.008111576	-1.994965	0.26316828	0.003129687	0.056500003	79.0	7326.704248666763
118	8.338423	3.9308162	9.5	-5.6	5.1668825	8.677386	2.4030044	13.722001	-10.348572	476000	5.5879354e-09	6.0219707	-0.0066407947	-1.6081533	0.26765275	0.0048446003	0.041	79.0	7391.844604253769
