Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
108	7.1813436	4.791917	9.0	-5.8	9.902985	7.614784	3.816697	11.882337	-7.175187	436000	-2.7939677e-09	3.3314593	-0.0053542005	-0.7058215	0.23169805	0.0038120507	0.041249998	79.0	15069.33475279808
109	7.141792	4.8371897	9.0	-5.8	9.925373	7.832498	3.4814403	11.24946	-9.308625	440000	-9.313226e-10	3.1444314	-0.0040136017	-0.7167902	0.20688342	0.0034087026	0.04175	79.0	15204.114652872086
110	7.0816836	4.9033737	9.0	-5.8	9.876238	7.7304697	3.6449027	11.433623	-9.136517	444000	-9.313226e-09	3.5521917	-0.004669059	-0.81721556	0.2110784	0.0037855015	0.04225	79.0	15337.505497217178
111	7.5042505	4.399978	9.0	-5.8	9.9575	8.019143	3.2272575	11.263064	-7.9368353	448000	-3.7252903e-09	2.9175336	-0.003941078	-0.55805105	0.2028682	0.013092	0.062250003	20.0	15470.648253202438
112	7.01605	4.980665	9.0	-5.8	9.839506	7.64183	3.911053	12.426497	-14.252445	452000	4.656613e-09	3.5147135	-0.0056700218	-0.64988524	0.21595705	0.007711365	0.05775	79.0	15604.871388912201
113	7.243	4.7184052	9.0	-5.8	9.945	7.8666434	3.4073138	11.486819	-9.204471	456000	5.122274e-09	3.5431886	-0.006248792	-0.8014812	0.23372845	0.009873455	0.04975	79.0	15739.335429668427
114	7.0284295	4.9660983	9.0	-5.8	9.890274	7.7172604	3.594814	11.020908	-7.12389	460000	1.4901161e-08	4.056233	-0.0040559424	-1.0058988	0.21463038	0.0042335466	0.031	79.0	15873.396259069443
115	6.5535636	5.4298773	9.0	-5.8	9.771499	7.4947906	3.9738998	13.35447	-8.276301	464000	1.1175871e-08	4.532199	-0.00832209	-1.2394828	0.20240468	0.0073252837	0.063250005	79.0	16005.831811666489
116	7.275189	4.6802588	9.0	-5.8	9.954887	7.686913	3.707632	13.164661	-9.819745	468000	1.4901161e-08	3.3654964	-0.0071403044	-0.8481519	0.22105648	0.012036528	0.081	75.0	16141.231323003769
117	7.2304025	4.728775	9.0	-5.8	9.982412	7.801453	3.4915767	12.453155	-7.3525944	472000	7.450581e-09	3.5116587	-0.00563515	-0.87445486	0.23016451	0.009411064	0.069749996	79.0	16272.742007732391
